RUN	Id	Dam	Sire
26	769	691	638
26	770	691	640
26	771	768	728
26	772	658	728
26	773	769	706
26	774	757	706
26	775	768	706
26	776	767	728
26	777	738	693
26	778	768	700
26	779	748	700
26	780	769	706
26	781	748	617
26	782	768	617
26	783	753	708
26	784	753	693
26	785	658	728
26	786	748	700
26	787	658	708
26	788	738	693
26	789	730	706
26	790	739	723
26	791	748	728
26	792	764	700
26	793	734	617
26	794	768	706
26	795	764	700
26	796	753	708
26	797	753	706
26	798	739	706
26	799	753	693
26	800	768	693
26	801	769	693
26	802	742	706
26	803	757	617
26	804	757	728
26	805	769	723
26	806	742	700
26	807	742	723
26	808	768	693
26	809	742	693
26	810	730	706
26	811	748	728
26	812	764	728
26	813	752	700
26	814	738	706
26	815	752	700
26	816	757	708
26	817	748	617
26	818	757	723
26	819	769	723
26	820	663	700
26	821	769	700
26	822	757	706
26	823	734	723
26	824	768	706
26	825	768	723
26	826	768	617
26	827	663	728
26	828	752	693
26	829	767	723
26	830	826	797
26	831	819	786
26	832	819	786
26	833	819	771
26	834	734	797
26	835	801	797
26	836	800	786
26	837	819	786
26	838	658	797
26	839	734	797
26	840	734	786
26	841	800	786
26	842	801	774
26	843	734	771
26	844	826	785
26	845	822	771
26	846	734	771
26	847	810	771
26	848	810	771
26	849	734	785
26	850	734	797
26	851	820	771
26	852	734	771
26	853	734	797
26	854	734	785
26	855	734	774
26	856	815	771
26	857	815	786
26	858	803	771
26	859	809	771
26	860	822	785
26	861	734	786
26	862	820	771
26	863	800	785
26	864	809	771
26	865	826	786
26	866	819	771
26	867	734	785
26	868	734	771
26	869	810	771
26	870	826	771
26	871	734	771
26	872	809	771
26	873	734	771
26	874	801	786
26	875	800	771
26	876	820	785
26	877	819	797
26	878	809	786
26	879	826	786
26	880	826	771
26	881	800	786
26	882	822	771
26	883	734	771
26	884	734	617
26	885	734	771
26	886	815	774
26	887	734	774
26	888	734	771
26	889	734	786
26	890	822	771
26	891	800	771
26	892	815	771
27	1	0	0
27	2	0	0
27	3	0	0
27	4	0	0
27	5	0	0
27	6	0	0
27	7	0	0
27	8	0	0
27	9	0	0
27	10	0	0
27	11	0	0
27	12	0	0
27	13	0	0
27	14	0	0
27	15	0	0
27	16	0	0
27	17	0	0
27	18	0	0
27	19	0	0
27	20	0	0
27	21	0	0
27	22	0	0
27	23	0	0
27	24	0	0
27	25	0	0
27	26	0	0
27	27	0	0
27	28	0	0
27	29	0	0
27	30	0	0
27	31	0	0
27	32	0	0
27	33	0	0
27	34	0	0
27	35	0	0
27	36	0	0
27	37	0	0
27	38	0	0
27	39	0	0
27	40	0	0
27	41	0	0
27	42	0	0
27	43	0	0
27	44	0	0
27	45	0	0
27	46	0	0
27	47	0	0
27	48	0	0
27	49	0	0
27	50	0	0
27	51	0	0
27	52	0	0
27	53	0	0
27	54	0	0
27	55	0	0
27	56	0	0
27	57	0	0
27	58	0	0
27	59	0	0
27	60	0	0
27	61	0	0
27	62	0	0
27	63	0	0
27	64	0	0
27	65	48	19
27	66	36	16
27	67	45	20
27	68	27	20
27	69	41	15
27	70	21	12
27	71	50	10
27	72	31	3
27	73	55	10
27	74	57	1
27	75	54	1
27	76	27	5
27	77	54	18
27	78	43	12
27	79	25	8
27	80	23	3
27	81	28	16
27	82	45	1
27	83	30	1
27	84	51	19
27	85	56	5
27	86	29	6
27	87	38	10
27	88	34	11
27	89	21	5
27	90	54	18
27	91	30	14
27	92	35	17
27	93	29	8
27	94	25	5
27	95	23	10
27	96	42	7
27	97	30	8
27	98	23	1
27	99	40	19
27	100	21	9
27	101	55	1
27	102	35	9
27	103	58	10
27	104	38	16
27	105	33	9
27	106	55	1
27	107	30	5
27	108	41	9
27	109	38	3
27	110	37	8
27	111	64	20
27	112	21	11
27	113	42	16
27	114	38	1
27	115	37	15
27	116	31	16
27	117	50	7
27	118	60	16
27	119	45	13
27	120	55	16
27	121	36	4
27	122	26	3
27	123	35	5
27	124	44	5
27	125	56	10
27	126	46	2
27	127	57	19
27	128	28	13
27	129	50	8
27	130	58	11
27	131	46	7
27	132	53	16
27	133	35	10
27	134	57	19
27	135	49	9
27	136	27	1
27	137	23	12
27	138	51	1
27	139	61	11
27	140	48	20
27	141	58	6
27	142	54	10
27	143	37	2
27	144	21	2
27	145	41	17
27	146	57	17
27	147	52	11
27	148	28	8
27	149	33	13
27	150	39	7
27	151	57	14
27	152	42	11
27	153	28	9
27	154	41	3
27	155	42	10
27	156	58	5
27	157	43	2
27	158	22	1
27	159	32	3
27	160	22	2
27	161	39	6
27	162	61	13
27	163	44	14
27	164	36	19
27	165	40	2
27	166	57	13
27	167	62	2
27	168	25	13
27	169	35	9
27	170	44	13
27	171	25	5
27	172	54	3
27	173	57	20
27	174	29	10
27	175	53	1
27	176	34	12
27	177	30	8
27	178	49	12
27	179	45	12
27	180	46	17
27	181	48	3
27	182	34	1
27	183	49	4
27	184	156	109
27	185	24	126
27	186	128	101
27	187	24	1
27	188	160	110
27	189	131	14
27	190	37	94
27	191	155	1
27	192	181	109
27	193	179	14
27	194	140	84
27	195	24	94
27	196	165	126
27	197	37	94
27	198	137	1
27	199	174	84
27	200	165	100
27	201	157	95
27	202	24	101
27	203	167	84
27	204	156	94
27	205	139	109
27	206	138	94
27	207	181	14
27	208	129	101
27	209	167	94
27	210	32	14
27	211	131	126
27	212	157	1
27	213	24	101
27	214	24	126
27	215	176	94
27	216	128	100
27	217	175	95
27	218	157	100
27	219	165	123
27	220	138	94
27	221	133	1
27	222	164	1
27	223	24	127
27	224	137	109
27	225	131	110
27	226	140	84
27	227	175	123
27	228	140	110
27	229	138	14
27	230	179	101
27	231	38	94
27	232	176	14
27	233	157	94
27	234	21	94
27	235	137	127
27	236	153	14
27	237	61	127
27	238	61	100
27	239	21	84
27	240	37	1
27	241	32	127
27	242	61	84
27	243	165	126
27	244	61	14
27	245	138	126
27	246	156	100
27	247	37	126
27	248	21	127
27	249	155	101
27	250	142	127
27	251	131	127
27	252	181	94
27	253	129	84
27	254	61	110
27	255	156	110
27	256	21	110
27	257	140	65
27	258	133	1
27	259	21	95
27	260	156	127
27	261	128	14
27	262	174	110
27	263	155	126
27	264	32	95
27	265	131	110
27	266	181	109
27	267	167	14
27	268	37	127
27	269	138	110
27	270	128	127
27	271	137	65
27	272	38	94
27	273	175	94
27	274	37	95
27	275	128	126
27	276	138	1
27	277	129	1
27	278	164	65
27	279	138	65
27	280	128	110
27	281	157	110
27	282	181	84
27	283	153	94
27	284	174	110
27	285	153	123
27	286	32	14
27	287	181	1
27	288	160	110
27	289	145	95
27	290	138	65
27	291	160	65
27	292	164	100
27	293	167	109
27	294	37	94
27	295	137	127
27	296	128	109
27	297	133	110
27	298	181	84
27	299	179	1
27	300	137	100
27	301	153	84
27	302	37	127
27	303	179	110
27	304	181	65
27	305	157	84
27	306	137	84
27	307	139	95
27	308	156	126
27	309	156	14
27	310	131	100
27	311	300	184
27	312	271	241
27	313	266	184
27	314	288	219
27	315	290	1
27	316	21	241
27	317	284	241
27	318	300	228
27	319	270	241
27	320	296	241
27	321	257	223
27	322	257	212
27	323	255	1
27	324	21	211
27	325	267	241
27	326	282	211
27	327	129	195
27	328	305	1
27	329	253	184
27	330	290	219
27	331	257	219
27	332	264	241
27	333	267	228
27	334	271	223
27	335	253	184
27	336	267	223
27	337	284	212
27	338	303	235
27	339	293	212
27	340	285	223
27	341	267	209
27	342	264	241
27	343	303	206
27	344	253	206
27	345	293	223
27	346	303	1
27	347	309	212
27	348	300	235
27	349	290	223
27	350	267	184
27	351	305	240
27	352	290	212
27	353	293	1
27	354	267	219
27	355	285	212
27	356	270	223
27	357	290	241
27	358	299	223
27	359	266	240
27	360	300	240
27	361	284	206
27	362	266	235
27	363	299	219
27	364	305	241
27	365	271	240
27	366	21	184
27	367	309	211
27	368	302	211
27	369	305	1
27	370	303	240
27	371	252	240
27	372	290	195
27	373	264	1
27	374	277	223
27	375	129	240
27	376	302	209
27	377	21	228
27	378	290	228
27	379	309	206
27	380	296	209
27	381	271	228
27	382	155	1
27	383	271	211
27	384	21	212
27	385	305	195
27	386	283	240
27	387	285	211
27	388	375	311
27	389	375	311
27	390	370	352
27	391	371	319
27	392	366	352
27	393	371	350
27	394	382	324
27	395	367	352
27	396	371	319
27	397	21	324
27	398	369	324
27	399	386	352
27	400	380	324
27	401	21	1
27	402	372	311
27	403	21	1
27	404	367	324
27	405	384	323
27	406	381	311
27	407	371	352
27	408	385	345
27	409	377	323
27	410	380	323
27	411	386	354
27	412	366	345
27	413	371	324
27	414	367	352
27	415	372	311
27	416	21	319
27	417	371	345
27	418	367	350
27	419	21	311
27	420	382	324
27	421	383	311
27	422	385	354
27	423	380	324
27	424	382	350
27	425	386	324
27	426	366	1
27	427	371	350
27	428	367	350
27	429	381	1
27	430	386	323
27	431	386	1
27	432	380	350
27	433	21	311
27	434	375	345
27	435	366	319
27	436	369	319
27	437	383	1
27	438	375	311
27	439	21	311
27	440	360	352
27	441	367	1
27	442	385	350
27	443	377	352
27	444	375	323
27	445	380	350
27	446	366	350
27	447	383	323
27	448	375	350
27	449	371	311
27	450	372	324
27	451	382	354
27	452	366	1
27	453	383	345
27	454	370	345
27	455	381	311
27	456	378	319
27	457	375	319
27	458	367	350
27	459	372	311
27	460	386	319
27	461	367	1
27	462	377	354
27	463	382	1
27	464	360	350
27	465	372	324
27	466	386	352
27	467	378	352
27	468	21	352
27	469	372	352
27	470	366	323
27	471	382	1
27	472	383	354
27	473	369	352
27	474	372	324
27	475	375	350
27	476	380	324
27	477	382	319
27	478	386	345
27	479	384	354
27	480	384	311
27	481	21	323
27	482	372	350
27	483	382	323
27	484	383	311
27	485	378	323
27	486	378	324
27	487	377	323
27	488	383	350
27	489	360	311
27	490	384	345
27	491	387	311
27	492	366	323
27	493	370	354
27	494	387	319
27	495	382	352
27	496	380	311
27	497	387	1
27	498	386	350
27	499	371	311
27	500	383	311
27	501	382	324
27	502	377	1
27	503	386	1
27	504	385	439
27	505	452	425
27	506	385	438
27	507	468	438
27	508	446	438
27	509	468	439
27	510	481	398
27	511	486	438
27	512	450	388
27	513	450	415
27	514	497	404
27	515	378	398
27	516	450	415
27	517	463	439
27	518	478	405
27	519	457	438
27	520	475	438
27	521	452	1
27	522	369	400
27	523	450	415
27	524	449	439
27	525	448	438
27	526	450	404
27	527	481	415
27	528	475	415
27	529	449	415
27	530	475	415
27	531	452	425
27	532	486	1
27	533	468	425
27	534	463	398
27	535	463	439
27	536	450	404
27	537	472	425
27	538	478	415
27	539	450	425
27	540	478	400
27	541	488	398
27	542	481	405
27	543	475	400
27	544	495	404
27	545	495	415
27	546	484	415
27	547	478	404
27	548	450	415
27	549	385	404
27	550	444	428
27	551	486	438
27	552	495	439
27	553	495	415
27	554	450	415
27	555	457	388
27	556	478	405
27	557	450	439
27	558	450	1
27	559	444	398
27	560	369	400
27	561	497	404
27	562	446	439
27	563	478	400
27	564	539	504
27	565	545	517
27	566	463	1
27	567	536	523
27	568	547	517
27	569	556	531
27	570	540	517
27	571	540	1
27	572	446	523
27	573	540	517
27	574	545	517
27	575	446	504
27	576	463	523
27	577	540	1
27	578	539	517
27	579	538	517
27	580	463	517
27	581	545	504
27	582	536	523
27	583	580	1
27	584	578	574
27	585	582	1
27	586	580	1
27	587	579	574
27	588	577	574
27	589	579	564
27	590	577	1
27	591	578	1
27	592	577	564
27	593	578	1
27	594	577	1
27	595	577	1
27	596	580	564
27	597	580	574
27	598	21	1
27	599	578	1
27	600	577	574
27	601	578	1
27	602	577	564
27	603	582	564
27	604	580	1
27	605	578	574
27	606	578	574
27	607	580	564
27	608	582	574
27	609	577	574
27	610	578	574
27	611	579	574
27	612	582	574
27	613	578	1
27	614	577	564
27	615	580	1
27	616	579	574
27	617	577	583
27	618	604	592
27	619	577	592
27	620	21	592
27	621	577	583
27	622	608	592
27	623	604	592
27	624	21	592
27	625	608	592
27	626	608	592
27	627	611	592
27	628	21	583
27	629	577	592
27	630	608	592
27	631	21	592
27	632	608	592
27	633	608	583
27	634	608	592
27	635	608	592
27	636	608	583
27	637	608	592
27	638	597	592
27	639	577	583
27	640	604	583
27	641	21	583
27	642	600	592
27	643	21	592
27	644	604	583
27	645	600	592
27	646	577	583
27	647	21	583
27	648	577	592
27	649	577	583
27	650	608	592
27	651	608	583
27	652	604	592
27	653	21	592
27	654	21	583
27	655	608	592
27	656	577	583
27	657	608	583
27	658	608	592
27	659	604	592
27	660	600	583
27	661	21	583
27	662	608	592
27	663	600	592
27	664	21	592
27	665	21	583
27	666	611	592
27	667	21	592
27	668	21	583
27	669	21	592
27	670	597	592
27	671	611	592
27	672	608	592
27	673	608	583
27	674	604	592
27	675	577	592
27	676	21	583
27	677	577	583
27	678	600	592
27	679	597	592
27	680	597	583
27	681	577	592
27	682	604	583
27	683	21	592
27	684	608	592
27	685	604	592
27	686	21	592
27	687	577	583
27	688	577	583
27	689	608	592
27	690	604	592
27	691	597	592
27	692	21	592
27	693	692	619
27	694	676	619
27	695	662	629
27	696	684	619
27	697	691	627
27	698	682	650
27	699	692	644
27	700	684	656
27	701	664	656
27	702	664	629
27	703	661	617
27	704	683	650
27	705	671	619
27	706	658	644
27	707	691	656
27	708	662	650
27	709	660	627
27	710	684	644
27	711	662	629
27	712	676	617
27	713	682	629
27	714	673	617
27	715	683	644
27	716	676	629
27	717	692	627
27	718	670	644
27	719	678	629
27	720	670	627
27	721	691	627
27	722	678	656
27	723	683	627
27	724	673	617
27	725	671	617
27	726	692	617
27	727	676	617
27	728	682	619
27	729	691	627
27	730	682	644
27	731	670	617
27	732	682	629
27	733	670	619
27	734	684	619
27	735	664	650
27	736	683	644
27	737	678	619
27	738	683	627
27	739	673	619
27	740	671	619
27	741	682	619
27	742	692	656
27	743	664	617
27	744	673	619
27	745	691	617
27	746	673	627
27	747	661	644
27	748	662	629
27	749	680	650
27	750	660	650
27	751	662	656
27	752	684	617
27	753	660	644
27	754	678	644
27	755	692	656
27	756	678	650
27	757	684	656
27	758	692	656
27	759	684	644
27	760	661	617
27	761	676	644
27	762	664	627
27	763	664	627
27	764	661	619
27	765	664	619
27	766	683	627
27	767	662	617
27	768	662	650
27	769	683	644
27	770	683	627
27	771	762	617
27	772	682	617
27	773	762	726
27	774	769	726
27	775	741	617
27	776	738	693
27	777	730	703
27	778	670	703
27	779	749	726
27	780	749	715
27	781	730	726
27	782	762	715
27	783	765	715
27	784	733	617
27	785	730	705
27	786	733	705
27	787	730	725
27	788	752	693
27	789	741	725
27	790	670	715
27	791	766	726
27	792	739	693
27	793	738	617
27	794	730	693
27	795	744	726
27	796	769	693
27	797	730	726
27	798	769	693
27	799	741	715
27	800	769	715
27	801	730	705
27	802	741	726
27	803	670	703
27	804	739	705
27	805	752	705
27	806	670	617
27	807	741	703
27	808	670	617
27	809	766	705
27	810	658	693
27	811	752	725
27	812	739	725
27	813	749	705
27	814	738	693
27	815	730	693
27	816	682	715
27	817	730	617
27	818	730	726
27	819	752	703
27	820	744	715
27	821	730	703
27	822	769	715
27	823	744	726
27	824	739	726
27	825	733	705
27	826	682	715
27	827	769	703
27	828	744	617
27	829	730	617
27	830	828	787
27	831	682	617
27	832	806	773
27	833	811	776
27	834	806	797
27	835	828	797
27	836	815	787
27	837	769	787
27	838	806	797
27	839	806	787
27	840	810	773
27	841	804	787
27	842	824	773
27	843	800	797
27	844	804	776
27	845	828	787
27	846	800	797
27	847	828	617
27	848	801	787
27	849	815	776
27	850	815	771
27	851	824	776
27	852	801	773
27	853	801	787
27	854	817	773
27	855	810	617
27	856	817	797
27	857	810	617
27	858	824	776
27	859	811	773
27	860	815	787
27	861	658	617
27	862	806	771
27	863	828	776
27	864	801	797
27	865	658	797
27	866	801	787
27	867	817	776
27	868	682	771
27	869	817	771
27	870	815	773
27	871	816	787
27	872	658	797
27	873	815	617
27	874	804	797
27	875	806	787
27	876	816	797
27	877	824	787
27	878	828	787
27	879	824	773
27	880	800	797
27	881	828	773
27	882	806	797
27	883	824	787
27	884	815	776
27	885	804	617
27	886	810	787
27	887	804	771
27	888	811	617
27	889	816	773
27	890	811	776
27	891	811	787
27	892	769	617
28	1	0	0
28	2	0	0
28	3	0	0
28	4	0	0
28	5	0	0
28	6	0	0
28	7	0	0
28	8	0	0
28	9	0	0
28	10	0	0
28	11	0	0
28	12	0	0
28	13	0	0
28	14	0	0
28	15	0	0
28	16	0	0
28	17	0	0
28	18	0	0
28	19	0	0
28	20	0	0
28	21	0	0
28	22	0	0
28	23	0	0
28	24	0	0
28	25	0	0
28	26	0	0
28	27	0	0
28	28	0	0
28	29	0	0
28	30	0	0
28	31	0	0
28	32	0	0
28	33	0	0
28	34	0	0
28	35	0	0
28	36	0	0
28	37	0	0
28	38	0	0
28	39	0	0
28	40	0	0
28	41	0	0
28	42	0	0
28	43	0	0
28	44	0	0
28	45	0	0
28	46	0	0
28	47	0	0
28	48	0	0
28	49	0	0
28	50	0	0
28	51	0	0
28	52	0	0
28	53	0	0
28	54	0	0
28	55	0	0
28	56	0	0
28	57	0	0
28	58	0	0
28	59	0	0
28	60	0	0
28	61	0	0
28	62	0	0
28	63	0	0
28	64	0	0
28	65	48	14
28	66	53	20
28	67	61	12
28	68	43	13
28	69	37	19
28	70	55	4
28	71	22	6
28	72	42	7
28	73	43	1
28	74	61	11
28	75	33	10
28	76	31	16
28	77	56	10
28	78	41	9
28	79	40	20
28	80	35	6
28	81	64	14
28	82	26	20
28	83	31	4
28	84	36	1
28	85	41	6
28	86	44	8
28	87	34	20
28	88	52	4
28	89	55	5
28	90	29	20
28	91	21	6
28	92	58	11
28	93	33	1
28	94	42	13
28	95	45	13
28	96	51	11
28	97	35	19
28	98	41	14
28	99	60	19
28	100	45	10
28	101	29	9
28	102	24	12
28	103	45	7
28	104	61	18
28	105	39	14
28	106	35	12
28	107	45	16
28	108	54	1
28	109	62	1
28	110	64	1
28	111	59	5
28	112	33	18
28	113	32	11
28	114	48	10
28	115	38	1
28	116	51	8
28	117	39	20
28	118	37	3
28	119	61	1
28	120	47	1
28	121	63	15
28	122	34	3
28	123	21	15
28	124	21	6
28	125	47	6
28	126	58	15
28	127	58	8
28	128	35	5
28	129	33	12
28	130	32	4
28	131	47	18
28	132	26	15
28	133	62	7
28	134	21	7
28	135	31	5
28	136	43	18
28	137	57	13
28	138	35	13
28	139	31	6
28	140	41	11
28	141	36	8
28	142	24	12
28	143	61	7
28	144	55	6
28	145	38	8
28	146	46	19
28	147	54	16
28	148	59	7
28	149	59	12
28	150	51	1
28	151	31	9
28	152	36	4
28	153	57	14
28	154	43	1
28	155	37	16
28	156	23	9
28	157	57	2
28	158	59	15
28	159	21	19
28	160	56	6
28	161	29	19
28	162	45	9
28	163	64	8
28	164	36	14
28	165	34	16
28	166	41	20
28	167	29	4
28	168	35	11
28	169	42	18
28	170	39	5
28	171	21	20
28	172	59	4
28	173	24	13
28	174	22	13
28	175	38	7
28	176	50	16
28	177	42	14
28	178	53	6
28	179	60	13
28	180	32	5
28	181	64	20
28	182	56	16
28	183	51	15
28	184	130	92
28	185	131	67
28	186	166	16
28	187	166	16
28	188	162	92
28	189	138	70
28	190	147	1
28	191	154	117
28	192	168	106
28	193	21	89
28	194	138	117
28	195	145	88
28	196	181	1
28	197	49	65
28	198	21	70
28	199	142	104
28	200	56	106
28	201	138	1
28	202	174	104
28	203	159	67
28	204	142	67
28	205	49	16
28	206	162	65
28	207	141	88
28	208	144	16
28	209	162	117
28	210	131	93
28	211	148	104
28	212	141	89
28	213	141	106
28	214	181	104
28	215	143	93
28	216	143	65
28	217	141	65
28	218	168	119
28	219	142	106
28	220	158	67
28	221	181	117
28	222	148	119
28	223	138	1
28	224	154	67
28	225	131	117
28	226	131	104
28	227	144	104
28	228	49	89
28	229	154	88
28	230	155	70
28	231	142	92
28	232	145	70
28	233	175	88
28	234	156	67
28	235	155	70
28	236	157	117
28	237	162	93
28	238	181	70
28	239	145	119
28	240	155	89
28	241	181	1
28	242	49	117
28	243	143	67
28	244	159	104
28	245	148	93
28	246	155	93
28	247	158	88
28	248	148	65
28	249	168	67
28	250	148	117
28	251	154	70
28	252	181	88
28	253	168	92
28	254	141	16
28	255	130	106
28	256	147	104
28	257	144	89
28	258	181	117
28	259	145	67
28	260	156	117
28	261	49	65
28	262	155	65
28	263	181	104
28	264	162	119
28	265	154	106
28	266	159	104
28	267	21	117
28	268	155	65
28	269	156	93
28	270	168	1
28	271	159	92
28	272	142	117
28	273	174	16
28	274	138	104
28	275	145	117
28	276	181	65
28	277	147	104
28	278	181	89
28	279	175	119
28	280	130	106
28	281	50	16
28	282	147	88
28	283	154	67
28	284	183	117
28	285	183	104
28	286	175	93
28	287	158	92
28	288	142	104
28	289	162	88
28	290	175	88
28	291	138	104
28	292	143	92
28	293	128	70
28	294	142	119
28	295	155	16
28	296	157	1
28	297	162	70
28	298	148	16
28	299	23	92
28	300	145	67
28	301	154	104
28	302	145	1
28	303	21	92
28	304	138	65
28	305	162	70
28	306	156	88
28	307	183	119
28	308	131	70
28	309	174	93
28	310	154	1
28	311	273	232
28	312	278	187
28	313	265	194
28	314	294	246
28	315	294	227
28	316	283	231
28	317	257	1
28	318	264	210
28	319	50	194
28	320	276	232
28	321	297	208
28	322	288	208
28	323	252	187
28	324	283	208
28	325	304	209
28	326	181	194
28	327	284	208
28	328	290	227
28	329	307	232
28	330	276	241
28	331	283	184
28	332	265	231
28	333	298	1
28	334	286	246
28	335	264	208
28	336	265	232
28	337	276	209
28	338	181	246
28	339	304	236
28	340	283	210
28	341	252	246
28	342	181	208
28	343	276	231
28	344	276	194
28	345	294	184
28	346	50	194
28	347	292	1
28	348	257	187
28	349	269	194
28	350	294	231
28	351	284	246
28	352	50	231
28	353	269	187
28	354	277	227
28	355	303	208
28	356	276	210
28	357	269	187
28	358	277	246
28	359	291	1
28	360	305	246
28	361	292	231
28	362	269	227
28	363	294	209
28	364	50	208
28	365	304	246
28	366	292	1
28	367	298	231
28	368	291	246
28	369	181	210
28	370	292	231
28	371	288	208
28	372	256	208
28	373	277	209
28	374	277	231
28	375	303	1
28	376	276	208
28	377	257	1
28	378	257	232
28	379	276	1
28	380	305	210
28	381	283	209
28	382	276	1
28	383	273	227
28	384	283	241
28	385	283	210
28	386	257	241
28	387	291	246
28	388	381	317
28	389	374	317
28	390	384	354
28	391	374	323
28	392	366	315
28	393	380	311
28	394	363	356
28	395	360	315
28	396	368	311
28	397	381	1
28	398	378	332
28	399	374	311
28	400	360	332
28	401	360	1
28	402	367	356
28	403	377	332
28	404	377	354
28	405	366	350
28	406	379	323
28	407	362	332
28	408	382	332
28	409	370	332
28	410	379	317
28	411	360	354
28	412	381	356
28	413	382	354
28	414	370	354
28	415	367	356
28	416	374	323
28	417	378	350
28	418	368	350
28	419	384	350
28	420	379	354
28	421	378	332
28	422	363	323
28	423	384	350
28	424	378	350
28	425	384	315
28	426	380	323
28	427	366	323
28	428	384	350
28	429	367	317
28	430	360	350
28	431	382	315
28	432	378	354
28	433	382	350
28	434	368	317
28	435	368	317
28	436	366	311
28	437	381	315
28	438	379	1
28	439	367	311
28	440	379	332
28	441	373	315
28	442	374	356
28	443	360	311
28	444	382	311
28	445	373	350
28	446	379	311
28	447	367	350
28	448	363	1
28	449	366	311
28	450	360	354
28	451	21	315
28	452	363	323
28	453	364	1
28	454	368	332
28	455	374	317
28	456	364	317
28	457	365	1
28	458	364	356
28	459	366	311
28	460	378	323
28	461	364	332
28	462	384	323
28	463	380	350
28	464	21	356
28	465	378	350
28	466	384	350
28	467	364	356
28	468	378	354
28	469	360	311
28	470	360	1
28	471	380	350
28	472	21	317
28	473	360	311
28	474	367	315
28	475	366	323
28	476	374	315
28	477	366	350
28	478	370	350
28	479	384	350
28	480	363	350
28	481	384	323
28	482	380	354
28	483	370	1
28	484	378	356
28	485	374	1
28	486	364	323
28	487	362	323
28	488	374	332
28	489	360	332
28	490	377	323
28	491	377	332
28	492	366	1
28	493	367	350
28	494	384	317
28	495	376	1
28	496	366	323
28	497	370	332
28	498	362	332
28	499	368	332
28	500	378	311
28	501	384	356
28	502	360	317
28	503	368	356
28	504	448	397
28	505	461	407
28	506	450	418
28	507	482	420
28	508	480	415
28	509	476	403
28	510	482	418
28	511	448	1
28	512	482	1
28	513	480	418
28	514	458	438
28	515	492	419
28	516	493	419
28	517	462	419
28	518	448	415
28	519	492	438
28	520	482	419
28	521	448	419
28	522	463	407
28	523	481	438
28	524	444	397
28	525	453	438
28	526	493	419
28	527	366	397
28	528	481	420
28	529	458	397
28	530	477	418
28	531	482	415
28	532	453	396
28	533	452	415
28	534	448	407
28	535	452	438
28	536	492	438
28	537	476	1
28	538	366	419
28	539	370	403
28	540	448	419
28	541	474	415
28	542	448	403
28	543	444	420
28	544	448	397
28	545	492	1
28	546	458	1
28	547	467	403
28	548	480	438
28	549	463	419
28	550	366	438
28	551	481	415
28	552	458	420
28	553	503	403
28	554	482	438
28	555	21	419
28	556	482	1
28	557	382	419
28	558	448	438
28	559	366	438
28	560	482	397
28	561	370	420
28	562	482	415
28	563	452	397
28	564	552	519
28	565	558	519
28	566	448	505
28	567	540	519
28	568	448	505
28	569	558	504
28	570	558	531
28	571	548	505
28	572	540	1
28	573	448	504
28	574	559	531
28	575	558	531
28	576	550	531
28	577	558	531
28	578	558	1
28	579	552	1
28	580	558	521
28	581	552	504
28	582	540	504
28	583	582	568
28	584	21	1
28	585	579	1
28	586	579	1
28	587	577	1
28	588	21	568
28	589	582	1
28	590	582	1
28	591	581	564
28	592	581	568
28	593	580	1
28	594	577	1
28	595	582	1
28	596	577	1
28	597	579	1
28	598	577	568
28	599	21	1
28	600	582	568
28	601	577	564
28	602	581	1
28	603	582	1
28	604	582	1
28	605	579	568
28	606	577	1
28	607	577	564
28	608	577	1
28	609	582	1
28	610	579	1
28	611	581	1
28	612	582	1
28	613	582	1
28	614	21	564
28	615	21	1
28	616	582	564
28	617	580	596
28	618	602	596
28	619	580	596
28	620	580	596
28	621	614	596
28	622	602	596
28	623	599	596
28	624	599	596
28	625	597	596
28	626	607	596
28	627	597	583
28	628	599	583
28	629	607	596
28	630	599	596
28	631	614	583
28	632	607	583
28	633	597	596
28	634	580	583
28	635	21	583
28	636	602	583
28	637	21	596
28	638	607	596
28	639	602	596
28	640	614	583
28	641	607	596
28	642	602	583
28	643	602	596
28	644	614	596
28	645	614	596
28	646	21	583
28	647	614	596
28	648	614	596
28	649	614	596
28	650	602	596
28	651	597	596
28	652	602	596
28	653	614	596
28	654	602	596
28	655	597	583
28	656	602	596
28	657	602	583
28	658	599	583
28	659	614	596
28	660	580	583
28	661	597	596
28	662	607	596
28	663	607	596
28	664	602	583
28	665	21	596
28	666	21	596
28	667	599	596
28	668	580	583
28	669	614	596
28	670	607	583
28	671	580	596
28	672	597	596
28	673	21	596
28	674	607	583
28	675	607	596
28	676	607	596
28	677	580	596
28	678	580	596
28	679	607	583
28	680	599	583
28	681	597	583
28	682	614	596
28	683	602	583
28	684	21	596
28	685	580	583
28	686	21	596
28	687	602	596
28	688	614	596
28	689	21	596
28	690	607	583
28	691	602	596
28	692	580	583
28	693	682	656
28	694	658	643
28	695	659	656
28	696	667	651
28	697	679	643
28	698	679	650
28	699	679	651
28	700	661	650
28	701	661	654
28	702	663	656
28	703	663	617
28	704	675	651
28	705	659	637
28	706	676	637
28	707	679	650
28	708	675	656
28	709	679	654
28	710	665	650
28	711	675	643
28	712	679	654
28	713	676	651
28	714	678	643
28	715	676	637
28	716	667	637
28	717	663	650
28	718	661	643
28	719	682	643
28	720	682	637
28	721	675	656
28	722	679	654
28	723	663	650
28	724	690	650
28	725	672	654
28	726	658	637
28	727	667	656
28	728	679	654
28	729	663	654
28	730	675	654
28	731	676	637
28	732	675	643
